country,iso_code,year,population,gdp,fossil_fuel_consumption,renewables_consumption,fossil_share_energy,renewables_share_energy,energy_per_capita,energy_cons_change_twh,energy_cons_change_pct,electricity_generation,total_energy_demand,pop_growth_rate,renew_fossil_ratio
Upper-middle-income countries,NA,2010,2617654521,NA,44414.914,4411.677,89.981,8.938,18959.148,2816.844,6.017,7210.12,48826.591,0.8913033732587974,0.09932872998470739
Uzbekistan,UZB,2010,28385466,195160162304,502.924,21.334,95.931,4.069,18518.699,1.471,0.281,51.97,524.2579999999999,1.596980967405711,0.04241992825953822
Venezuela,VEN,2010,28813062,477591732224,744.227,199.641,78.849,21.151,33214.418,-53.773,-5.32,113.76,943.8679999999999,1.3180068361464232,0.26825283146136863
Vietnam,VNM,2010,87455095,413666246656,460.749,74.575,86.069,13.931,6177.173,72.5,15.501,91.72,535.3240000000001,1.1509591443791287,0.1618560213912564
Algeria,DZA,2011,36903328,482028650496,463.396,1.026,99.779,0.221,12586.623,25.493,5.807,51.22,464.422,1.9761584110087622,0.002214089029685194
Argentina,ARG,2011,41730610,837742690304,791.213,93.884,87.749,10.412,21743.648,25.108,2.846,129.49,885.097,1.0704348183696621,0.11865831324813926
Australia,AUS,2011,22479723,1024000327680,1469.942,83.776,94.608,5.392,69333.703,49.765,3.298,256.28,1553.718,1.5274285283034004,0.056992724883022594
Austria,AUT,2011,8393226,349713465344,275.898,113.558,70.842,29.158,47165.281,-25.689,-6.094,62.2,389.456,0.3368300249251349,0.4115941398632828
Azerbaijan,AZE,2011,9256100,145980473344,138.358,6.932,95.229,4.771,15745.209,17.3,13.469,20.27,145.29,1.1948759824056636,0.05010190953902196
Bangladesh,BGD,2011,153591029,431418703872,268.757,2.702,99.005,0.995,1768.522,20.555,8.187,44.22,271.459,0.9126737571684541,0.010053691624776285
Belarus,BLR,2011,9472681,173120307200,299.936,0.735,99.756,0.244,31742.256,-5.517,-1.802,32.19,300.671,-0.1899121298154352,0.0024505227781926814
Belgium,BEL,2011,11038580,420934221824,556.806,28.283,78.418,3.983,64656.105,-51.076,-6.678,89.27,585.089,0.9327513957988105,0.05079507045541894
Brazil,BRA,2011,195284687,2968454955008,1826.877,1373.394,56.37,42.378,16981.994,127.589,4.001,531.76,3200.2709999999997,0.817136110486569,0.7517714657308621
Bulgaria,BGR,2011,7379973,109435363328,170.472,10.301,76.432,4.618,30434.623,13.136,6.212,49.96,180.773,-0.7740326037822711,0.060426345675536154
Canada,CAN,2011,34555403,1454221426688,2538.526,1049.958,66.293,27.419,112865.625,139.563,3.711,638.27,3588.484,1.0485060216224027,0.41360931501194004
Chile,CHL,2011,17351762,338708856832,314.428,67.492,82.328,17.672,22228.969,21.764,5.98,65.65,381.92,0.9914549534217668,0.21465009477527447
China,CHN,2011,1360250601,13691527364608,28885.965,2089.481,92.579,6.697,23037.326,2280.928,7.85,4713.02,30975.446,0.6428963272703909,0.07233550964975552
Colombia,COL,2011,45259560,521323249664,298.923,136.639,68.629,31.371,9805.588,19.196,4.521,61.7,435.562,1.0770685971576923,0.4571043379064174
Croatia,HRV,2011,4280782,82302803968,79.799,13.767,85.287,14.713,22063.324,-13.816,-12.761,11.23,93.566,-0.47257590369737285,0.1725209589092595
Cyprus,CYP,2011,1146448,27627898880,33.027,0.674,98,2,29417.072,-0.331,-0.972,4.92,33.701,1.6560986228587187,0.020407545341690134
Czechia,CZE,2011,10495455,279082762240,402.461,23.7,80.584,4.745,47827.914,-11.673,-2.273,86.64,426.161,0.3007841852923854,0.058887693465950734
Denmark,DNK,2011,5570801,242757632000,178.458,40.576,81.475,18.525,39666.582,-15.002,-6.357,35.11,219.034,0.4141623815030902,0.2273700254401596
Ecuador,ECU,2011,15326174,149795274752,133.012,29.743,81.725,18.275,10742.687,9.45,6.089,20.43,162.755,1.6550630690672183,0.22361140348239256
Egypt,EGY,2011,91093017,923052867584,900.94,38.159,95.937,4.063,10336.398,46.462,5.191,149.56,939.099,2.1267765801694933,0.04235465180811152
Estonia,EST,2011,1327315,29217294336,69.313,3.531,95.153,4.847,54970.164,-0.184,-0.251,12.89,72.84400000000001,-0.3072691575672635,0.050942824578361925
Finland,FIN,2011,5388186,207084306432,214.826,70.789,62.145,20.478,64942.621,-21.368,-5.755,73.5,285.615,0.46393044287625684,0.32951784234682957
France,FRA,2011,63733716,2393401982976,1517.902,198.359,53.03,6.93,45465.883,-103.521,-3.449,567.65,1716.261,0.4989237008342454,0.13067971450067264
Germany,DEU,2011,80857831,3467712921600,3032.669,374.923,82.246,10.168,45890.234,-136.567,-3.55,605,3407.5919999999996,0.033357306023238546,0.12362806491575573
Greece,GRC,2011,11108791,266793943040,347.527,22.41,93.942,6.058,33422.59,-7.153,-1.89,58.45,369.937,-0.14227902996048675,0.06448419835005625
High-income countries,NA,2011,1339282329,NA,64465.082,6213.002,83.86,8.082,57733.988,-330.18,-0.425,12220.69,70678.084,0.6085033259485633,0.09637778790074292
Hong Kong,HKG,2011,7142923,314044547072,328.878,0.45,99.863,0.137,46105.922,8.155,2.539,38.97,329.328,0.5824778168396287,0.001368288544688304
Hungary,HUN,2011,9946626,208407609344,217.824,9.852,81.184,3.672,27090.992,-8.363,-3.01,36.02,227.67600000000002,-0.32518040748462085,0.04522917584839136
Iceland,ISL,2011,319098,11716753408,9.428,47.095,16.68,83.32,176677.562,-0.009,-0.015,16.85,56.522999999999996,0.31310711658524626,4.995226983453542
India,IND,2011,1261224903,5720693014528,6017.487,456.895,91.76,6.967,5222.708,339.12,5.428,1034,6474.382,1.4269122471465323,0.07592787487534247
Indonesia,IDN,2011,249469983,2178184511488,1774.586,65.385,96.446,3.554,7365.992,98.104,5.64,191.88,1839.971,1.2848680855548835,0.03684521347514294
Iran,IRN,2011,78383547,1345049329664,2523.704,28.299,98.88,1.109,32584.869,95.725,3.894,235.59,2552.003,1.2435341497987498,0.011213280162808316
Iraq,IRQ,2011,32161373,344220729344,395.722,8.807,97.823,2.177,12595.867,12.834,3.272,53.9,404.529,3.5949421284604903,0.022255522816522714
Ireland,IRL,2011,4579557,224397459456,154.086,15.298,90.968,9.032,37178.629,-8.039,-4.509,27.13,169.38400000000001,0.44994082092649246,0.09928221902054696
Israel,ISR,2011,7470971,220210380800,269.066,0.952,99.647,0.353,36148.16,5.003,1.888,59.6,270.018,1.8303778192921543,0.0035381653571986056
Italy,ITA,2011,60367832,2110883364864,1771.616,239.582,88.088,11.912,33468.004,-41.879,-2.031,298.37,2011.1979999999999,0.3385271231244648,0.13523359463901885
Japan,JPN,2011,128096387,4468738359296,4915.311,307.474,87.076,5.447,44260.375,-313.575,-5.241,1104.2,5222.785,-0.06929972167851894,0.06255433277772252
Kazakhstan,KAZ,2011,17065944,360244936704,672.268,20.423,97.052,2.948,40666.699,82.82,13.551,86.58,692.691,1.3612421158352663,0.03037925351199224
Kuwait,KWT,2011,3132776,201228681216,409.911,0,100,0,130845.953,4.892,1.208,57.46,409.911,6.436487392337044,0
Latvia,LVA,2011,2059892,37869723648,35.809,8.323,81.14,18.86,21669.824,-5.323,-10.654,6.09,44.132,-1.8064274399641145,0.23242760199949736
Lithuania,LTU,2011,3028588,59460370432,65.038,3.487,94.911,5.089,22682.814,2.499,3.775,4.25,68.52499999999999,-2.2298121808074485,0.053614809803499495
Lower-middle-income countries,NA,2011,2594093744,NA,9414.886,777.057,91.534,7.555,3981.664,513.771,5.235,1817.84,10191.943000000001,1.7085173687478805,0.08253493457063633
Luxembourg,LUX,2011,518535,28143126528,47.574,1.215,97.509,2.491,94152.016,-1.295,-2.583,2.64,48.789,2.199556541019956,0.025539160045402954
Malaysia,MYS,2011,29161977,557469663232,924.039,25.675,97.297,2.703,32616.816,15.984,1.709,127.07,949.7139999999999,1.7666838674204008,0.02778562376696222
Mexico,MEX,2011,115243459,1716088340480,2067.558,124.256,93.219,5.602,19279.938,96.433,4.537,292.15,2191.814,1.4254057453321116,0.06009795130293805
Morocco,MAR,2011,32912540,238103281664,197.305,6.989,96.579,3.421,6220.956,9.791,5.022,24.36,204.294,1.372394986719578,0.03542231570411292
Netherlands,NLD,2011,16851014,744614395904,1063.291,39.48,95.491,3.546,66173.578,-55.559,-4.746,112.64,1102.771,0.4759710522593868,0.03713000486226254
New Zealand,NZL,2011,4382648,142521892864,142.577,91.873,60.813,39.187,53868.859,0.955,0.406,43.86,234.45,0.8034099727719232,0.6443746186271279
North Macedonia,MKD,2011,2040398,23201482752,29.831,3.719,88.916,11.084,16560.863,-0.108,-0.318,6.76,33.55,-0.5392257221686019,0.12466896852267775
Norway,NOR,2011,4952915,399420063744,166.241,317.353,34.376,65.624,101765.938,6.106,1.226,125.93,483.59400000000005,1.3050432491803212,1.9089935695766989
Oman,OMN,2011,3076708,132756537344,259.864,0,100,0,84461.75,22.781,9.609,21.87,259.864,11.580039167331545,0
Pakistan,PAK,2011,203746014,845096878080,658.422,79.33,88.029,10.606,3697.389,3.858,0.515,94.83,737.7520000000001,2.2621158848736824,0.12048503847076798
Peru,PER,2011,29304035,244711915520,184.509,60.38,75.344,24.656,8481.975,23.27,10.329,39.23,244.88899999999998,0.7497361184518981,0.32724690936485484
Philippines,PHL,2011,98248571,590943092736,291.718,59.217,83.126,16.874,3540.377,6.806,1.996,69.15,350.935,1.9841864809166283,0.20299398734394172
Poland,POL,2011,38208597,843236900864,1115.249,45.976,96.041,3.959,30429.422,5.415,0.468,162.87,1161.225,0.29739361050905383,0.04122487444507908
Portugal,PRT,2011,10556994,263424999424,218.494,67.716,76.34,23.66,27453.902,-14.274,-4.694,51.78,286.21,-0.20428969604215302,0.30992155390994713
Qatar,QAT,2011,1810913,296148828160,393.121,0.033,99.992,0.008,217102.875,57.759,17.221,30.73,393.154,5.950602765613253,8.3943620412036e-5
Romania,ROU,2011,20281955,350086823936,329.989,44.535,81.487,10.997,20133.217,11.917,3.006,61.8,374.524,-0.7369084700451104,0.13495904408934845
Russia,RUS,2011,144043700,3306765942784,7171.414,424.181,89.156,5.274,56097.898,266.313,3.408,1054.86,7595.594999999999,0.07592207512390607,0.05914886520287352
Saudi Arabia,SAU,2011,26105592,1347950215168,2557.276,0.014,99.999,0.001,97959.508,106.184,4.332,259.15,2557.29,3.7703374615938214,5.474575290269803e-6
Singapore,SGP,2011,5182186,319718129664,822.214,1.904,99.769,0.231,159037.094,32.127,4.056,46,824.118,2.072356894551143,0.002315698832664002
Slovakia,SVK,2011,5398048,120554971136,141.414,14.724,72.127,7.51,36622.75,-7.809,-3.8,28.28,156.13799999999998,0.11574969207911187,0.10411981840553271
Slovenia,SVN,2011,2048754,53761445888,56.359,10.601,67.852,12.763,41019.555,-2.528,-2.92,15.92,66.96000000000001,0.20483564727184156,0.1880977306197768
South Africa,ZAF,2011,52995162,645388107776,1401.501,9.997,96.995,0.692,27289.547,-17.775,-1.214,262.54,1411.498,1.2440050435580008,0.007133066619288891
South Korea,KOR,2011,49127592,1609219833856,2773.87,23.758,86.725,0.743,65306.504,152.124,4.978,518.16,2797.6279999999997,0.734733193042799,0.008564929142317412
Spain,ESP,2011,46997994,1477187469312,1242.487,252.015,75.574,15.329,35349.504,-30.992,-1.831,291.54,1494.502,0.33640817773214193,0.20283109601951568
Sri Lanka,LKA,2011,21009008,195461595136,62.556,12.234,83.642,16.358,3597.456,5.963,8.566,11.54,74.78999999999999,0.6225192815452364,0.19556877038173798
Sweden,SWE,2011,9449207,397617922048,208.531,230.326,35.016,38.676,64769.008,-9.72,-1.563,150.28,438.85699999999997,0.7572892287176616,1.1045168344274952
Switzerland,CHE,2011,7914333,467103580160,169.141,88.984,51.594,27.144,42318.59,-24.554,-6.83,62.88,258.125,1.13258877800069,0.5260936142035343
Taiwan,TWN,2011,23273026,888546852864,1156.966,20.643,89.916,1.604,55435.652,-4.381,-0.338,252.15,1177.609,0.21113079047173325,0.017842356646608458
Thailand,THA,2011,69007158,873642786816,1169.192,41.674,96.558,3.442,17570.381,33.037,2.801,153.3,1210.866,0.623752978154137,0.03564341870283067
Trinidad and Tobago,TTO,2011,1394948,40819359744,230.527,0.011,99.995,0.005,165267.547,-2.982,-1.277,8.76,230.53799999999998,0.6016128590241208,4.771675335210192e-5
Turkey,TUR,2011,74215158,1364782743552,1176.488,151.262,88.608,11.392,18015.545,83.86,6.692,229.39,1327.75,1.184011981230409,0.12857079715220215
Turkmenistan,TKM,2011,5683365,82520293376,266.967,0.009,99.996,0.004,46975.195,20.212,8.191,17.22,266.976,2.1397101704525543,3.371203182415804e-5
Ukraine,UKR,2011,46307812,471221174272,1204.893,29.08,82.09,1.981,31846.557,47.83,3.352,194.95,1233.973,-0.31888700423631383,0.024134923184050364
United Arab Emirates,ARE,2011,7199389,551070269440,1020.874,0.054,99.995,0.005,141808.047,48.44,4.981,99.13,1020.928,3.7625325510511747,5.289585198565151e-5
United Kingdom,GBR,2011,63509238,2223011266560,2045.831,99.18,88.041,4.268,36722.035,-142.958,-5.776,367.97,2145.011,0.7980264871379001,0.048479077695078435
United States,USA,2011,314105041,15477885632512,21752.76,1703.818,84.934,6.653,81912.367,-224.459,-0.865,4088.87,23456.577999999998,0.9780342030741638,0.07832652040476704
Upper-middle-income countries,NA,2011,2640397366,NA,47409.453,4516.234,90.3,8.602,19986.834,3144.684,6.336,7808.28,51925.687000000005,0.8688253097399479,0.09526020053426898
Uzbekistan,UZB,2011,28823141,208063381504,534.178,14.822,97.3,2.7,19080.547,24.299,4.623,52.8,549,1.5418982376403474,0.027747305205380976
Venezuela,VEN,2011,29185167,502688645120,780.515,215.434,78.369,21.631,34603.832,52.91,5.529,117.96,995.949,1.2914455256438904,0.2760151950955459
Vietnam,VNM,2011,88468266,438354706432,483.521,106.709,81.921,18.079,6749.787,56.917,10.536,101.51,590.23,1.1585042586712644,0.22069155217663763
Algeria,DZA,2012,37646120,498417631232,506.532,1.071,99.789,0.211,13485.37,43.184,9.297,57.4,507.603,2.0128049155891845,0.0021143777688280305
Argentina,ARG,2012,42161676,829147447296,831.248,91.078,88.541,9.701,22393.131,36.756,4.051,136.02,922.326,1.0329731580726953,0.10956778241872461
Australia,AUS,2012,22852597,1062662897664,1448.736,82.696,94.6,5.4,67218.312,-22.489,-1.443,250.66,1531.432,1.6587126095815325,0.05708148344487884
Austria,AUT,2012,8431540,352093110272,266.205,140.204,65.502,34.498,49149.066,18.533,4.682,68.65,406.409,0.4564871719169721,0.5266768092259725
Azerbaijan,AZE,2012,9376131,149196423168,145.098,4.693,96.867,3.133,16007.758,4.352,2.986,22.97,149.79100000000003,1.2967772604012489,0.032343657390177666
Bangladesh,BGD,2012,155070060,458456629248,292.377,2.495,99.154,0.846,1902.543,23.398,8.614,48.62,294.872,0.9629670493320284,0.008533502977320378
Belarus,BLR,2012,9463025,175940435968,324.38,0.837,99.743,0.257,34369.172,24.552,8.165,30.81,325.217,-0.1019352388199286,0.002580307047290215
Belgium,BEL,2012,11107477,424045838336,543.644,34.053,79.766,4.996,61664.703,-28.772,-4.031,81.51,577.697,0.6241473088024003,0.06263841778811133
Brazil,BRA,2012,196876061,3025484382208,1951.53,1342.998,58.501,40.259,17312.084,92.011,2.775,552.5,3294.5280000000002,0.8148995317794682,0.6881769688398334
Bulgaria,BGR,2012,7316974,110261510144,156.513,14.525,73.924,6.861,29168.914,-11.178,-4.977,46.46,171.038,-0.8536481095527043,0.09280379265620108
Canada,CAN,2012,34922466,1479829618688,2520.988,1067.505,65.8,27.863,111724.438,1.576,0.04,636.54,3588.493,1.0622448825151887,0.42344707709834406
Chile,CHL,2012,17519067,359556382720,327.243,71.715,82.024,17.976,22989.041,17.035,4.416,69.57,398.95799999999997,0.9641960280460278,0.2191490727074376
China,CHN,2012,1369520822,14773157625856,29585.432,2618.516,91.152,8.068,23821.602,1287.643,4.109,4987.54,32203.948,0.6815083186278261,0.08850693814442188
Colombia,COL,2012,45715766,541722640384,329.327,134.665,70.977,29.023,10323.202,28.136,6.34,63.06,463.99199999999996,1.0079770992029087,0.40890968551014645
Croatia,HRV,2012,4259181,80383803392,72.795,13.942,83.926,16.074,20566.092,-6.854,-7.256,10.57,86.737,-0.5046040653319884,0.1915241431416993
Cyprus,CYP,2012,1165359,26675451904,30.693,0.875,97.229,2.771,27120.369,-2.12,-6.287,4.72,31.568,1.6495296777525017,0.028508128889323296
Czechia,CZE,2012,10507287,276891959296,392.822,25.83,79.069,5.199,47532.566,-2.537,-0.505,86.58,418.652,0.11273451222457721,0.06575497299031113
Denmark,DNK,2012,5591867,243307495424,160.084,43.151,78.768,21.232,36703.93,-15.731,-7.119,30.57,203.235,0.3781502875439277,0.2695522350765848
Ecuador,ECU,2012,15572144,158246715392,139.394,32.505,81.091,18.909,11169.524,9.289,5.642,22.73,171.899,1.6049015233678021,0.2331879420921991
Egypt,EGY,2012,93160949,950287269888,939.138,38.319,96.08,3.92,10518.406,38.331,4.071,162.84,977.457,2.2701322978467164,0.04080231020361225
Estonia,EST,2012,1322570,30160490496,68.942,4.4,94,6,55564.445,0.525,0.72,11.96,73.342,-0.3574886142324919,0.06382176322125846
Finland,FIN,2012,5413924,204190203904,194.504,81.862,57.955,24.392,62885.762,-9.464,-2.705,70.41,276.366,0.47767467567006777,0.42087566322543496
France,FRA,2012,64058423,2400896417792,1513.171,249.119,52.932,8.714,45190.91,-2.851,-0.098,567.58,1762.29,0.5094744514818499,0.1646337393460488
Germany,DEU,2012,80916339,3482225475584,3052.564,428.276,81.681,11.46,46491.43,51.332,1.383,619.81,3480.8399999999997,0.0723591014950673,0.1403004163057679
Greece,GRC,2012,11048239,247887020032,319.955,27.698,92.033,7.967,31616.08,-21.983,-5.921,59.91,347.65299999999996,-0.5450818185345282,0.08656842368458065
High-income countries,NA,2012,1347502054,NA,64274.031,6501.207,84.083,8.505,57055.164,-440.156,-0.569,12260.26,70775.238,0.6137410180075631,0.1011482693531389
Hong Kong,HKG,2012,7201012,319384190976,316.294,0.192,99.939,0.061,43950.695,-12.842,-3.899,38.53,316.486,0.8132385019410122,6.070301681347102e-4
Hungary,HUN,2012,9916568,205802045440,199.771,9.517,79.911,3.807,25322.871,-18.348,-6.809,34.62,209.28799999999998,-0.302192924515308,0.047639547281637475
Iceland,ISL,2012,320802,11841376256,9.363,48.077,16.301,83.699,177362.109,0.521,0.924,17.29,57.44,0.5340052272342666,5.134785859233152
India,IND,2012,1278674446,6052427857920,6396.479,429.064,92.556,6.208,5425.75,350.758,5.325,1091.84,6825.543000000001,1.3835393638750566,0.06707815346536743
Indonesia,IDN,2012,252698471,2309530058752,1870.294,69.376,96.423,3.577,7665.838,99.552,5.417,208.96,1939.67,1.2941388623897088,0.03709363340736804
Iran,IRN,2012,79370525,1324570771456,2534.887,33.023,98.57,1.284,32428.113,19.719,0.772,248.74,2567.9100000000003,1.2591647581347651,0.013027405166384143
Iraq,IRQ,2012,33654796,392191311872,429.248,11.332,97.428,2.572,13112.654,36.203,8.937,46.02,440.58,4.643529988598435,0.026399657074698078
Ireland,IRL,2012,4600088,217871564800,151.88,14.767,91.139,8.861,36405.516,-2.793,-1.64,27.09,166.647,0.448318472725637,0.09722807479589149
Israel,ISR,2012,7607737,225909440512,281.237,1.418,99.498,0.502,37163.152,12.666,4.69,63.01,282.65500000000003,1.8306321895774993,0.005042010830722842
Italy,ITA,2012,60531480,2047959891968,1686.502,263.19,86.501,13.499,32379.432,-60.416,-2.99,295.25,1949.692,0.27108477243310647,0.15605673755501032
Japan,JPN,2012,127928244,4530172329984,5252.055,301.214,93.793,5.379,43894.02,-54.31,-0.958,1106.88,5553.269,-0.13126287472885553,0.057351646165167726
Kazakhstan,KAZ,2012,17306063,378260783104,708.905,19.691,97.297,2.703,42173.277,35.838,5.164,90.62,728.596,1.4070068435710326,0.027776641439967272
Kuwait,KWT,2012,3336980,214560079872,422.8,0,100,0,126701.422,12.889,3.144,61.12,422.8,6.518308362934342,0
Latvia,LVA,2012,2034577,40536567808,34.676,10.964,75.977,24.023,22749.947,1.649,3.694,6.17,45.64,-1.2289479254252165,0.316184104279617
Lithuania,LTU,2012,2988281,61745950720,64.587,3.871,94.346,5.654,22966.906,-0.065,-0.095,4.5,68.458,-1.3308842272372472,0.05993466177404121
Lower-middle-income countries,NA,2012,2637378858,NA,9864.738,729.313,92.311,6.825,4066.632,396.441,3.838,1930.98,10594.051,1.6686025360539167,0.07393130968100724
Luxembourg,LUX,2012,530907,28607410176,46.521,1.39,97.098,2.902,90322.68,-0.868,-1.778,2.76,47.911,2.385952732216726,0.029878979385653787
Malaysia,MYS,2012,29662784,587985584128,1009.164,29.89,97.123,2.877,35083.645,89.508,9.41,134.08,1039.054,1.7173286982566376,0.029618575375261108
Mexico,MEX,2012,116818153,1774999961600,2099.469,116.248,93.797,5.194,19191.287,20.004,0.9,296.39,2215.717,1.366406400557623,0.05537019122454297
